Date,Symbol,Open,High,Low,Close,Matched_Value,Matched_Volume,Put_through_Volume,Put_through_Value,Percentage_Change
2016-11-24,VNINDEX,683.61,683.61,676.39,678.18,2249389728300.0,112889712,6441954,77569681070.0,-0.007289653961004783
2016-11-25,VNINDEX,678.47,678.87,671.48,675.87,2304944112000.0,104173968,27217076,587082563700.0,-0.0034061753516764215
2016-11-28,VNINDEX,672.38,673.18,660.96,665.29,2229276548400.0,88506796,36284558,645558246900.0,-0.015653897938952777
2016-11-29,VNINDEX,665.11,667.79,658.26,658.26,2223691355100.0,104905151,14802175,458180770500.0,-0.010566820484300021
2016-11-30,VNINDEX,658.44,665.78,654.99,665.07,2734960276900.0,112133707,40104852,357669399000.0,0.010345456202716319
2016-12-01,VNINDEX,670.75,670.81,666.54,666.54,2211698740600.0,102258137,19909090,459396553000.0,0.0022102936532995
2016-12-02,VNINDEX,667.02,667.39,662.09,665.14,2179614758600.0,98382221,29629365,761623068600.0,-0.0021003990758243773
2016-12-05,VNINDEX,663.06,663.87,658.11,660.21,1844348258400.0,82368625,69235901,1227261510900.0,-0.0074119734191296915
2016-12-06,VNINDEX,660.68,660.77,648.37,651.49,2201385381900.0,113433715,8244817,167454946950.0,-0.013207918692537235
2016-12-07,VNINDEX,648.63,654.13,647.33,653.53,2038042950200.0,101492100,24141928,730442048100.0,0.003131283672811458
2016-12-08,VNINDEX,655.48,660.72,655.48,658.89,1744802490900.0,89565107,48308807,770640852900.0,0.008201612779826561
2016-12-09,VNINDEX,659.46,664.46,659.46,663.07,1612823633700.0,76372730,39309842,945117295980.0,0.0063440027925754094
2016-12-12,VNINDEX,663.7,664.67,658.84,659.7,1909942299900.0,92663654,16722838,441987508550.0,-0.005082419654033554
2016-12-13,VNINDEX,662.27,663.54,654.34,654.66,1974890353400.0,109538438,24570945,446113102700.0,-0.00763983628922249
2016-12-14,VNINDEX,657.39,665.14,657.39,665.14,1978054668800.0,188777315,17639583,382044339000.0,0.016008309656921238
2016-12-15,VNINDEX,668.07,668.07,664.08,665.92,1998754838700.0,105201844,19237464,392750856400.0,0.0011726854496796335
2016-12-16,VNINDEX,670.43,675.19,668.3,675.16,2883917092400.0,154910749,19724914,475005147000.0,0.013875540605478243
2016-12-19,VNINDEX,673.98,679.9,673.88,674.33,1933451309700.0,105721284,22866117,364086714500.0,-0.0012293382309377376
2016-12-20,VNINDEX,673.93,674.28,662.66,662.66,1914007295300.0,90782574,7065191,225893704900.0,-0.01730606676256441
2016-12-21,VNINDEX,662.36,667.06,657.4,666.94,1862714337900.0,80243222,47936778,1128594712190.0,0.006458817493133928
2016-12-22,VNINDEX,669.01,669.95,663.7,664.15,1788519238400.0,84886903,9100184,276669576800.0,-0.0041832848532102895
2016-12-23,VNINDEX,663.75,664.37,659.18,664.37,1579889501000.0,71501064,42215936,730151062650.0,0.00033125047052617873
2016-12-26,VNINDEX,665.67,665.73,662.09,662.45,1424339918200.0,64741889,41752689,1029282821420.0,-0.00288995589806873
2016-12-27,VNINDEX,662.66,665.5,661.41,663.86,1983435088800.0,90833575,58354986,750970387420.0,0.0021284625254736067
2016-12-28,VNINDEX,665.9,666.64,661.8,663.5,2002413206700.0,99916639,20466812,334133902740.0,-0.000542283011478295
2016-12-29,VNINDEX,666.43,666.43,663.95,664.72,1857887487200.0,97919535,20463165,406358971700.0,0.0018387339864356367
2016-12-30,VNINDEX,664.17,665.49,663.39,664.87,1889645634600.0,89191997,36323994,1079779932000.0,0.00022565892405812527
2017-01-03,VNINDEX,665.92,672.34,665.43,672.01,1706186694800.0,81479269,5162756,226144240500.0,0.010738941447200112
2017-01-04,VNINDEX,672.58,675.93,672.21,674.7,1828704618600.0,91907328,17330843,311313039700.0,0.004002916623264685
2017-01-05,VNINDEX,674.82,675.92,673.31,675.81,1857809487400.0,93525476,7966517,200671313800.0,0.0016451756336148815
2017-01-06,VNINDEX,675.35,683.76,675.22,679.8,2339369412900.0,108854666,16789581,673012274020.0,0.005904026279575536
2017-01-09,VNINDEX,681.74,684.88,681.74,682.57,2028996253000.0,89271839,13009796,588373735060.0,0.0040747278611357185
2017-01-10,VNINDEX,682.77,683.02,680.76,681.07,1739650493800.0,79908828,8389865,272204376040.0,-0.002197576805309298
2017-01-11,VNINDEX,680.85,687.16,680.85,687.16,1957074058900.0,97582071,12125049,519031050720.0,0.008941812148530959
2017-01-12,VNINDEX,688.71,688.99,685.59,686.96,1882380449000.0,103988093,8898591,245590322200.0,-0.00029105302986198733
2017-01-13,VNINDEX,686.58,688.62,685.06,685.06,1753726767300.0,83234966,12671433,326547588620.0,-0.0027658087807151954
2017-01-16,VNINDEX,684.62,684.82,677.85,677.94,1720255333100.0,74846933,13394495,417922548950.0,-0.010393250226257367
2017-01-17,VNINDEX,678.83,684.73,678.83,684.71,1828340763600.0,93737608,15732881,621508676200.0,0.00998613446617691
2017-01-18,VNINDEX,683.74,688.07,683.28,683.28,1703454288300.0,84896585,15834557,502635080170.0,-0.002088475412948654
2017-01-19,VNINDEX,683.02,684.19,680.8,682.31,1586187019600.0,70169533,16737124,563054812700.0,-0.0014196229949654526
2017-01-20,VNINDEX,684.05,688.42,684.05,686.26,1827150199800.0,80218132,7828165,255597239000.0,0.005789157421113744
2017-01-23,VNINDEX,687.83,689.47,686.46,687.15,1706174742300.0,75833460,11916127,313811472300.0,0.0012968845627021608
2017-01-24,VNINDEX,687.08,692.75,687.08,691.36,1531382509000.0,86451199,4191853,256459826700.0,0.006126755439132658
2017-01-25,VNINDEX,693.07,697.28,691.19,697.28,1731928820300.0,87447233,8792294,376180235400.0,0.008562832677620813
2017-02-02,VNINDEX,699.8,703.2,697.71,703.18,1810992519600.0,81667219,2265049,197282737900.0,0.008461450206516785
2017-02-03,VNINDEX,704.69,708.1,700.09,700.35,2349311291100.0,116228009,5234365,99505688200.0,-0.004024574077760912
2017-02-06,VNINDEX,702.02,702.02,696.92,700.04,2263562618700.0,109366936,10592595,202336031730.0,-0.0004426358249447482
2017-02-07,VNINDEX,699.99,703.3,698.99,701.91,2831820877200.0,140143077,8351466,526415864200.0,0.0026712759270899333
2017-02-08,VNINDEX,702.67,702.77,700.47,702.04,2249802709900.0,127482128,23177329,322849238470.0,0.00018520892991968907
2017-02-09,VNINDEX,700.93,702.64,700.21,700.65,2842952029800.0,132576037,8961136,372230827400.0,-0.001979944162725733
2017-02-10,VNINDEX,701.15,704.08,701.15,703.78,2811216276000.0,127828141,9048460,343080996400.0,0.004467280382501881
2017-02-13,VNINDEX,704.61,706.47,703.58,705.9,2678069721300.0,150165709,2659081,98757429900.0,0.0030123049816703773
2017-02-14,VNINDEX,706.41,707.32,703.85,706.26,3033741444400.0,166071145,5166842,282442469080.0,0.0005099872503186997
2017-02-15,VNINDEX,706.84,711.73,706.84,711.57,2946435352000.0,150145831,16027101,425388227000.0,0.0075184776144763266
2017-02-16,VNINDEX,712.61,717.57,709.35,709.35,3491435818300.0,183726787,8131888,214816091000.0,-0.003119861714237615
2017-02-17,VNINDEX,709.52,710.21,705.84,707.83,3273844407700.0,154755003,6963045,294880679200.0,-0.002142806794953045
2017-02-20,VNINDEX,705.72,711.4,704.41,710.59,3739770992300.0,187549885,12465170,247345499000.0,0.0038992413432603623
2017-02-21,VNINDEX,711.49,718.06,711.49,716.55,3417207901600.0,196008103,11288946,573283687600.0,0.008387396388916057
2017-02-22,VNINDEX,717.77,719.09,715.36,717.24,3687891059900.0,208028208,17921241,234629377600.0,0.0009629474565626683
2017-02-23,VNINDEX,717.49,719.58,712.36,716.87,3666502714000.0,208852753,16222062,304610428400.0,-0.0005158663766661187
2017-02-24,VNINDEX,716.35,717.94,713.7,714.47,3877352929600.0,234995129,1394339,31903579000.0,-0.0033478873435908163
2017-02-27,VNINDEX,711.7,718.37,711.7,717.44,3351141032000.0,179400744,5229778,229287293500.0,0.004156927512701802
2017-02-28,VNINDEX,718.24,719.14,710.79,710.79,3284581282400.0,181967539,13576082,259468077600.0,-0.009269067796610297
2017-03-01,VNINDEX,710.7,712.49,705.79,709.52,3469086453200.0,206051709,14378370,324734965100.0,-0.0017867443267349792
2017-03-02,VNINDEX,712.68,713.53,707.51,707.51,2947166128400.0,165069043,14118076,274670433420.0,-0.002832901116247566
2017-03-03,VNINDEX,708.23,712.62,705.83,712.62,3125368909400.0,163427361,6485630,229459562500.0,0.007222512756003496
2017-03-06,VNINDEX,714.61,718.04,714.01,716.29,3234162952000.0,157832769,14790840,447730325800.0,0.00515000982290692
2017-03-07,VNINDEX,716.46,716.95,714.27,716.54,3380606319100.0,175013656,20222801,539033032000.0,0.00034902064806163757
2017-03-08,VNINDEX,715.04,718.78,713.89,716.6,3472872794100.0,166206607,18637892,518382979000.0,8.373573003606083e-05
2017-03-09,VNINDEX,715.86,718.23,714.96,715.8,3543163994700.0,184969952,15515107,372142611450.0,-0.0011163829193414632
2017-03-10,VNINDEX,715.85,716.81,712.21,712.21,3436699430700.0,185323002,22320078,470977971400.0,-0.0050153674210672294
2017-03-13,VNINDEX,711.93,712.63,707.63,710.17,2999172648200.0,132572545,17651065,619644355100.0,-0.002864323724744211
2017-03-14,VNINDEX,709.9,716.49,709.29,714.71,3022762847900.0,126666750,8100733,235530158300.0,0.006392835518256312
2017-03-15,VNINDEX,715.63,716.49,713.14,713.14,3290008497300.0,130257686,15930247,428109751400.0,-0.0021966951630731923
2017-03-16,VNINDEX,712.56,715.03,710.66,714.92,3581019531700.0,163525844,29194996,715040676600.0,0.002496003589757878
2017-03-17,VNINDEX,715.82,717.1,710.54,710.54,4576103806600.0,239425003,24185428,942813559900.0,-0.006126559615061811
2017-03-20,VNINDEX,711.44,717.54,711.44,715.07,3656170454100.0,164174839,20142458,637603138700.0,0.00637543276944319
2017-03-21,VNINDEX,717.03,718.8,714.78,716.18,4180601727600.0,212269537,36780566,783411611600.0,0.0015522955794535775
2017-03-22,VNINDEX,715.78,720.68,712.94,712.94,4466825753000.0,257628789,16376881,413731566900.0,-0.004524002345778877
2017-03-23,VNINDEX,712.61,719.56,712.61,719.56,3609957764200.0,176574064,13733099,318950929690.0,0.009285493870451855
2017-03-24,VNINDEX,722.42,724.36,719.95,722.14,3891713065400.0,201289852,14064866,763415309600.0,0.003585524487186742
2017-03-27,VNINDEX,723.23,725.57,721.41,723.52,4017836507100.0,206645408,26272191,403709845340.0,0.0019109867892652677
2017-03-28,VNINDEX,724.37,725.0,718.66,719.26,3312241976300.0,178684798,33772831,382555735900.0,-0.005887881468376821
2017-03-29,VNINDEX,719.08,721.92,718.37,720.47,3466333830000.0,165147291,22085698,544105972510.0,0.0016822845702528788
2017-03-30,VNINDEX,721.87,725.91,721.87,723.86,3491839255100.0,180077736,15947442,487601705600.0,0.004705261842963493
2017-03-31,VNINDEX,725.97,726.67,722.31,722.31,3448020626900.0,181414076,36627974,509513476500.0,-0.002141298041057782
2017-04-03,VNINDEX,723.02,724.37,721.58,722.38,3873450408700.0,179599954,8954225,233622224900.0,9.69112984730014e-05
2017-04-04,VNINDEX,723.7,724.67,722.79,724.14,4004177951100.0,189336750,28893398,572050564000.0,0.0024363908192364114
2017-04-05,VNINDEX,724.89,726.03,722.49,723.22,3485367775900.0,198671255,21982414,383713342800.0,-0.0012704725605545697
2017-04-07,VNINDEX,721.85,727.95,720.28,727.95,3527464951700.0,187297666,41759339,1903949394350.0,0.006540195237963564
2017-04-10,VNINDEX,728.71,730.9,727.77,729.87,3564747128800.0,148219589,7594737,320896286500.0,0.00263754378734804
2017-04-11,VNINDEX,730.15,732.24,730.15,731.33,3227304916800.0,197515457,14081926,498744636200.0,0.002000356227821465
2017-04-12,VNINDEX,731.62,732.87,724.48,725.58,3957883856800.0,215273391,34656400,504072446050.0,-0.007862387704593021
2017-04-13,VNINDEX,725.54,727.34,723.88,724.35,3558143224100.0,169281913,32362237,936906583370.0,-0.001695195567683827
2017-04-14,VNINDEX,722.47,722.96,714.13,718.45,3560460274400.0,184106071,10992847,163664121590.0,-0.008145233657762097
2017-04-17,VNINDEX,718.93,721.78,710.83,710.83,3759591402100.0,157110366,18474363,471436878080.0,-0.010606166051917332
2017-04-18,VNINDEX,708.64,714.93,705.55,714.93,3630822882000.0,158420185,38639068,1011374322430.0,0.005767905124994588
2017-04-19,VNINDEX,714.87,716.77,714.02,716.77,2886951735900.0,143668876,9901094,230563370800.0,0.0025736785419552266
2017-04-20,VNINDEX,716.76,716.76,712.66,712.66,2668713714900.0,127150569,15754766,499989963300.0,-0.0057340569499281235
2017-04-21,VNINDEX,712.77,715.08,711.08,712.41,3505048925600.0,134538726,87446376,3207990434700.0,-0.0003507984171975398
2017-04-24,VNINDEX,711.6,712.77,709.39,709.39,2780557540100.0,130145800,25297804,518611935600.0,-0.004239131960528275
2017-04-25,VNINDEX,709.0,709.81,706.04,707.58,2733061159400.0,119760519,19809033,535604342970.0,-0.002551487898053151
2017-04-26,VNINDEX,706.36,710.04,706.32,710.04,3236495291400.0,134552547,9419266,356594994420.0,0.003476638683964861
2017-04-27,VNINDEX,711.74,716.53,711.38,716.53,3476019105100.0,163911806,24826425,696515847600.0,0.009140330122246576
2017-04-28,VNINDEX,715.9,718.54,713.83,717.73,3597132330900.0,176120598,13942787,784413532030.0,0.0016747379732879875
2017-05-03,VNINDEX,718.7,719.54,716.66,719.54,3959126401700.0,170530287,57815418,592870266200.0,0.002521839689019423
2017-05-04,VNINDEX,717.98,723.22,717.98,722.02,4261107116200.0,200353583,14436100,328722475070.0,0.0034466464685771747
2017-05-05,VNINDEX,720.39,721.65,719.86,720.0,3493996791300.0,180065419,14888724,323399677900.0,-0.002797706434724767
2017-05-08,VNINDEX,720.61,720.61,717.98,718.86,4583698313100.0,202270979,29842160,623018525210.0,-0.00158333333333327
2017-05-09,VNINDEX,717.55,722.11,716.95,722.11,4152374763000.0,207493353,18974587,546203645920.0,0.004521047213643881
2017-05-10,VNINDEX,721.94,727.52,721.81,724.31,4234302175600.0,210120063,21069351,406724322300.0,0.0030466272451563636
2017-05-11,VNINDEX,724.84,726.82,723.39,724.99,4856064465900.0,187050574,36191054,284222034700.0,0.0009388245364554404
2017-05-12,VNINDEX,724.63,726.4,724.41,725.37,4094711592100.0,180301797,10619057,509890201900.0,0.0005241451606228242
2017-05-15,VNINDEX,725.25,726.19,723.18,725.35,4513179425600.0,228131993,16012291,431927119300.0,-2.7572135599784886e-05
2017-05-16,VNINDEX,725.84,727.86,725.03,725.03,5957057712100.0,285726710,9360157,207524955300.0,-0.00044116633349422507
2017-05-17,VNINDEX,724.01,728.01,722.81,727.2,4514164991800.0,199525223,7186268,225769393400.0,0.0029929796008441034
2017-05-18,VNINDEX,723.8,729.0,723.8,726.99,4722744050600.0,211559891,11697083,493055646850.0,-0.00028877887788780754
2017-05-19,VNINDEX,727.61,733.82,726.79,733.82,5250339616800.0,211870846,5093950,262587885300.0,0.0093949022682569
2017-05-22,VNINDEX,738.63,746.87,738.63,744.1,5425812837000.0,244174388,33698309,676495711600.0,0.014008885012673389
2017-05-23,VNINDEX,744.32,746.18,740.28,740.93,4616661680000.0,262245261,6579326,318294290540.0,-0.004260180083322185
2017-05-24,VNINDEX,739.91,744.27,737.3,742.74,4704313300400.0,200986084,26530396,564188461250.0,0.002442875845221515
2017-05-25,VNINDEX,744.24,746.48,740.89,741.91,4452668184000.0,192247270,12916642,780237812400.0,-0.0011174839109244772
2017-05-26,VNINDEX,741.4,743.46,740.6,743.41,4105726931900.0,179369021,9573582,392442325500.0,0.002021808575164208
2017-05-29,VNINDEX,746.08,748.06,745.31,746.25,4499008906300.0,234560053,13654539,419074891800.0,0.0038202337875465897
2017-05-30,VNINDEX,747.07,747.43,738.21,738.21,4911791743300.0,240408115,17017877,474761300200.0,-0.010773869346733633
2017-05-31,VNINDEX,738.91,741.93,735.39,737.82,4240872843100.0,184735938,28288871,1389876349100.0,-0.000528304953874903
2017-06-01,VNINDEX,739.45,742.23,738.71,741.8,3156587412800.0,136317591,15401583,521832160300.0,0.005394269605052626
2017-06-02,VNINDEX,741.48,742.11,736.09,738.81,3628870937400.0,154718570,23600711,778866463000.0,-0.004030736047452188
2017-06-05,VNINDEX,739.13,745.14,738.35,743.49,3701875180600.0,158469884,60004057,1518416364630.0,0.006334510902667789
2017-06-06,VNINDEX,743.99,751.31,743.99,751.31,3730651743500.0,171954688,17078774,557889971400.0,0.010517962581877205
2017-06-07,VNINDEX,752.75,754.92,751.65,753.46,4387538911400.0,193558967,16770780,583532348600.0,0.0028616682860604925
2017-06-08,VNINDEX,751.7,751.96,748.91,750.13,3218880057700.0,168386949,83148155,1882298509900.0,-0.004419610861890577
2017-06-09,VNINDEX,749.46,752.01,749.04,749.72,3465207463600.0,171030420,6309695,307524391500.0,-0.000546571927532491
2017-06-12,VNINDEX,751.33,753.41,749.0,751.09,3307531370900.0,166881169,14728880,497770393900.0,0.0018273488769140478
2017-06-13,VNINDEX,752.35,756.89,750.1,756.89,3549780092100.0,158183181,40136049,936515483500.0,0.007722110532692339
2017-06-14,VNINDEX,758.26,761.7,756.82,760.77,3584728351700.0,173898794,33485386,743131123100.0,0.005126240272694815
2017-06-15,VNINDEX,760.38,762.98,758.17,760.57,3343557135800.0,161824910,23681494,555593608150.0,-0.0002628915440934243
2017-06-16,VNINDEX,761.75,762.43,759.98,761.24,4486048029500.0,194924052,24836239,673125460180.0,0.0008809182586744235
2017-06-19,VNINDEX,763.75,766.83,762.33,766.83,3968208863000.0,178472638,20017195,410134014520.0,0.007343282013556829
2017-06-20,VNINDEX,767.59,768.29,764.42,767.99,3848266586100.0,172893731,50347389,576730416300.0,0.0015127212028740455
2017-06-21,VNINDEX,765.71,767.83,758.9,767.41,4055198342700.0,194527786,55351300,563835414100.0,-0.0007552181669032709
2017-06-22,VNINDEX,768.41,769.99,766.3,766.3,3854699969100.0,195557411,26976315,716769714100.0,-0.0014464236848621415
2017-06-23,VNINDEX,765.66,769.01,763.64,769.01,3971191727300.0,213384567,45802550,886893910400.0,0.0035364739658096944
2017-06-26,VNINDEX,770.5,773.14,769.73,772.52,3748903882400.0,211299050,27647429,677011766200.0,0.004564309956957668
2017-06-27,VNINDEX,773.15,773.4,767.19,767.51,3809250593600.0,210981994,18327660,399350093900.0,-0.00648526898979962
2017-06-28,VNINDEX,766.82,769.04,762.78,769.04,3115355826200.0,183700394,28444618,712611300450.0,0.0019934593686075086
2017-06-29,VNINDEX,771.26,773.08,769.89,771.75,3451287710800.0,194295113,13496692,279639278400.0,0.00352387392073239
2017-06-30,VNINDEX,773.46,776.5,773.46,776.47,3508047203400.0,171730593,20668142,470160005100.0,0.006115970197602794
2017-07-03,VNINDEX,777.2,780.01,775.53,778.88,3603083644300.0,184191031,9972971,233339365300.0,0.0031037902301440656
2017-07-04,VNINDEX,779.15,779.15,772.9,775.54,3360372175600.0,207242062,24885579,247498396850.0,-0.004288208709942509
2017-07-05,VNINDEX,775.85,778.32,773.81,778.32,3159307180800.0,194929690,11385260,372181567400.0,0.003584599118034104
2017-07-06,VNINDEX,780.5,782.77,779.99,782.65,3609179841300.0,203011961,18644610,371813532600.0,0.005563264467057127
2017-07-07,VNINDEX,783.73,783.81,775.73,775.73,4239072245100.0,234147590,20894294,654696480900.0,-0.008841755574011345
2017-07-10,VNINDEX,775.85,775.85,764.43,766.56,4165657655800.0,206271814,7330245,209563354000.0,-0.011821123328993433
2017-07-11,VNINDEX,766.56,769.36,761.57,769.36,3467461037200.0,195313980,21650872,672956178700.0,0.00365268211229397
2017-07-12,VNINDEX,772.6,775.08,769.83,774.17,3220320103200.0,152123406,12132496,307879092500.0,0.006251949672454904
2017-07-13,VNINDEX,777.12,778.3,773.85,778.3,3177822184900.0,173869380,18688061,508504497730.0,0.005334745598511992
2017-07-14,VNINDEX,779.72,780.65,776.88,777.6,3120847993900.0,182385479,15589425,464779166130.0,-0.0008993961197480971
2017-07-17,VNINDEX,777.7,778.3,766.47,768.91,4054129244600.0,216660365,27717973,792040617800.0,-0.011175411522633794
2017-07-18,VNINDEX,766.88,770.37,762.68,767.49,3586515308500.0,193417485,32743187,851317469400.0,-0.0018467701031329442
2017-07-19,VNINDEX,771.33,774.12,770.18,771.3,3415537595600.0,197457991,29972723,919795607200.0,0.0049642340616815606
2017-07-20,VNINDEX,768.56,768.56,763.55,768.41,3136763883300.0,169002576,8841320,329150849600.0,-0.003746920783093466
2017-07-21,VNINDEX,768.9,770.43,761.86,761.86,3305383429000.0,161778232,15909527,353525207750.0,-0.008524095209588523
2017-07-24,VNINDEX,759.97,761.64,753.82,759.74,2710204000200.0,144577155,12968874,376230861750.0,-0.002782663481479597
2017-07-25,VNINDEX,757.43,767.27,757.35,767.27,2643834678000.0,137747092,42341901,1755869224300.0,0.009911285439755613
2017-07-26,VNINDEX,769.35,773.88,764.92,773.88,3238649835500.0,173510957,17532603,490199258800.0,0.008614959531846766
2017-07-27,VNINDEX,773.21,774.97,770.3,771.5,3273714869200.0,184131133,9371076,299737094300.0,-0.0030754122086111835
2017-07-28,VNINDEX,771.21,777.09,770.82,777.09,3341706398300.0,172390152,22563660,768187209400.0,0.007245625405055023
2017-07-31,VNINDEX,777.54,783.58,776.72,783.55,4405941721200.0,251526048,6455631,324347992500.0,0.008313065410698872
2017-08-01,VNINDEX,784.44,787.68,784.15,786.81,3708873252700.0,192451869,5090450,203412704500.0,0.0041605513368643265
2017-08-02,VNINDEX,783.45,788.97,779.81,786.23,3712517773200.0,180505278,22432381,415460339000.0,-0.00073715382366768
2017-08-03,VNINDEX,786.19,790.82,786.19,788.49,3776997353300.0,188203681,13477325,534973222000.0,0.0028744769342303744
2017-08-04,VNINDEX,789.46,790.12,786.09,788.68,3492225977700.0,175549941,13137118,420458799000.0,0.00024096691143826732
2017-08-07,VNINDEX,789.41,796.09,788.66,792.98,3635666863500.0,186606573,11226590,325917735100.0,0.005452147892681447
2017-08-08,VNINDEX,795.8,796.62,789.84,791.57,3777127575100.0,203854843,14772452,453220426700.0,-0.0017781028525308828
2017-08-09,VNINDEX,789.15,789.15,773.66,773.66,4829660450300.0,282644892,17372711,631284323900.0,-0.0226259206387307
2017-08-10,VNINDEX,769.58,776.77,769.58,773.43,3036325885400.0,171375666,11371249,235337237900.0,-0.0002972882144611777
2017-08-11,VNINDEX,771.86,774.31,769.14,772.08,2921846095800.0,151179366,12728109,317605952900.0,-0.00174547147123838
2017-08-14,VNINDEX,770.65,776.42,770.65,776.17,2797865398100.0,155813175,27717952,704869627700.0,0.005297378509998785
2017-08-15,VNINDEX,776.64,776.83,770.09,771.06,2756543852400.0,142157904,8724486,292617056400.0,-0.00658360926085777
2017-08-16,VNINDEX,771.1,773.57,766.8,773.57,2888352958600.0,150721806,13249645,244545366900.0,0.0032552589941121646
2017-08-17,VNINDEX,773.48,774.47,767.59,767.59,5324299692100.0,217716646,16988757,412923523900.0,-0.007730392853911083
2017-08-18,VNINDEX,762.82,770.79,762.46,768.97,2906019790800.0,158108049,33873538,458869888700.0,0.0017978347815890139
2017-08-21,VNINDEX,767.42,769.71,765.95,768.79,2942614859400.0,154244381,17458323,540458255900.0,-0.00023407935290076232
2017-08-22,VNINDEX,768.2,768.44,760.3,761.26,2698324320200.0,142799046,9309150,235002409000.0,-0.009794612312855278
2017-08-23,VNINDEX,762.42,765.98,759.01,765.98,2423924102500.0,146370526,5980340,249426926500.0,0.00620024695898902
2017-08-24,VNINDEX,766.48,771.65,764.64,769.77,3392771688000.0,212935340,11021677,375468538100.0,0.004947909867098366
2017-08-25,VNINDEX,769.07,771.63,768.57,771.63,3552271941000.0,219043909,6781222,168276602400.0,0.002416306169375382
2017-08-28,VNINDEX,771.81,777.26,770.51,777.26,4075467396200.0,240258889,17852296,616278633350.0,0.007296243018026782
2017-08-29,VNINDEX,773.91,777.11,773.87,774.03,4315944515600.0,258072896,8278911,209700603900.0,-0.004155623600854308
2017-08-30,VNINDEX,774.31,778.65,773.85,778.65,3371348365500.0,192995809,9630579,211216251300.0,0.0059687609007403886
2017-08-31,VNINDEX,779.19,785.78,778.19,782.76,3828580918000.0,188978844,20862020,495595172200.0,0.005278366403390411
2017-09-01,VNINDEX,784.42,789.19,784.18,788.73,2893505584600.0,135553571,8268841,235021345100.0,0.007626858807297188
2017-09-05,VNINDEX,790.26,794.46,787.8,792.31,3158719847200.0,152004119,12435599,322183594950.0,0.004538942350360564
2017-09-06,VNINDEX,792.16,793.82,788.89,793.55,3110037781300.0,138828367,9169812,287232296800.0,0.0015650439853087672
2017-09-07,VNINDEX,793.61,798.58,792.77,796.72,3408053489400.0,144096749,13522453,343303603800.0,0.003994707327830804
2017-09-08,VNINDEX,797.98,802.9,797.82,801.2,2913680954300.0,121623441,9354793,228334402400.0,0.0056230545235465
2017-09-11,VNINDEX,801.2,805.44,797.47,797.47,3330740422600.0,139121091,17449190,450013292000.0,-0.004655516724912601
2017-09-12,VNINDEX,795.53,801.01,794.88,799.94,3550849177700.0,137839276,25227016,522888341000.0,0.0030972951960575035
2017-09-13,VNINDEX,802.85,804.38,800.39,802.78,3660959338500.0,140796653,11139290,390944558000.0,0.003550266269970237
2017-09-14,VNINDEX,803.34,807.29,803.23,806.32,3449559491700.0,141239977,24611858,407252376800.0,0.004409676374598437
2017-09-15,VNINDEX,803.35,805.82,802.08,805.82,3831343337400.0,143402114,27054723,620446991800.0,-0.0006201012005159212
2017-09-18,VNINDEX,808.51,809.39,805.37,807.87,3666916719900.0,168048804,8539325,272860405800.0,0.0025439924548906756
2017-09-19,VNINDEX,807.41,810.13,805.87,805.93,3572291636200.0,159539799,14577294,363480894200.0,-0.0024013764590837816
2017-09-20,VNINDEX,806.88,807.51,803.33,805.86,3052769273900.0,136959449,22669537,471318787750.0,-8.685617857617789e-05
2017-09-21,VNINDEX,805.29,806.52,802.6,803.93,3093664635200.0,131980605,7955303,527984896500.0,-0.0023949569404115856
2017-09-22,VNINDEX,805.15,808.16,803.94,807.13,3562612694900.0,153968066,33544789,826702910100.0,0.0039804460587364865
2017-09-25,VNINDEX,806.9,807.64,802.23,805.58,2962696692900.0,128886660,25020476,577789365000.0,-0.0019203845724975466
2017-09-26,VNINDEX,806.4,806.84,801.66,805.35,3358638807300.0,156124157,24029410,569032499800.0,-0.00028550857767073445
2017-09-27,VNINDEX,803.32,805.04,801.74,803.77,3059282955300.0,140764705,15481245,407897292850.0,-0.001961879927981691
2017-09-28,VNINDEX,803.1,810.35,803.1,804.82,3441216205200.0,162454463,39797196,735655845940.0,0.001306343854585279
2017-09-29,VNINDEX,805.07,808.77,804.42,804.42,2778691304400.0,122473096,14855752,328280425880.0,-0.0004970055416119168
2017-10-02,VNINDEX,805.29,808.09,801.7,802.23,2212717667800.0,102335011,19656962,632312384450.0,-0.002722458417244611
2017-10-03,VNINDEX,803.98,804.39,795.05,798.0,3026229278500.0,147708353,13972535,354957532100.0,-0.005272802064245963
2017-10-04,VNINDEX,797.39,805.66,797.0,805.66,2322647438900.0,110626308,8507858,199204096800.0,0.009598997493734274
2017-10-05,VNINDEX,806.56,810.54,805.22,805.23,3246958443100.0,149195009,9147386,389132132800.0,-0.0005337239033834651
2017-10-06,VNINDEX,805.7,808.13,803.81,807.8,2569191144500.0,124103276,14188289,275108988100.0,0.0031916346882256974
2017-10-09,VNINDEX,809.61,810.75,806.78,808.96,2771305118500.0,133532534,47615576,942564795300.0,0.0014359990096559638
2017-10-10,VNINDEX,808.43,810.65,806.3,810.65,3104670231900.0,141690872,5914441,213856426400.0,0.002089102056962
2017-10-11,VNINDEX,811.2,815.11,811.2,813.95,3503940507200.0,167131373,27183274,682876274100.0,0.004070807376796548
2017-10-12,VNINDEX,814.43,818.44,813.72,815.87,3387321759900.0,142497712,20847233,482501134000.0,0.002358867252288066
